status,query_id,benchmark,source_file,json_path,pair_type,via_vertex,path_fingerprint,path_node_count,edge_count,total_L,total_H,total_P_length,total_W_length,total_avg_pop,total_avg_width,total_road_changes,box_feasible,box_violations,validation_status,distinct_repeated_vertices,maximum_vertex_multiplicity,total_repeated_occurrences,repeated_directed_edge_count,repeated_undirected_edge_count,repeated_vertices,one_simple_loop,repeated_anchor_vertex,loop_edge_count,loop_length,loop_elevation,loop_popularity_length,loop_width_length,loop_avg_pop,loop_avg_width,two_edge_reciprocal_backtrack,loop_spans,pattern_label
analyzed,paris_bures_02_multi_tight,development,tmp_scalar_via_recovered_non_elementary_walks.json,/candidates[102],"P,S",1476,edb86316a7debce12c52af2b5dad70f8b49eddc6b9f1f4b208f981d3b71ec598,367,366,42923.0,677.5000015646219,9097944.0,651510.0,211.95964867320552,15.178575588845142,127,True,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}","{""directed_edges_ok"": true, ""metric_deltas"": [0.0, 0.0, 0.0, 0.0], ""missing_edges"": 0, ""passed"": true, ""road_changes_delta"": 0}",11,2,11,0,8,"{""842"": 2, ""843"": 2, ""844"": 2, ""849"": 2, ""1478"": 2, ""1488"": 2, ""1505"": 2, ""1506"": 2, ""1531"": 2, ""14635"": 2, ""20203"": 2}",False,842,,,,,,,,False,"[{""anchor_vertex"": 842, ""edge_count"": 60, ""end_node_index"": 257, ""start_node_index"": 197}, {""anchor_vertex"": 849, ""edge_count"": 58, ""end_node_index"": 256, ""start_node_index"": 198}, {""anchor_vertex"": 1506, ""edge_count"": 56, ""end_node_index"": 255, ""start_node_index"": 199}, {""anchor_vertex"": 843, ""edge_count"": 54, ""end_node_index"": 254, ""start_node_index"": 200}, {""anchor_vertex"": 844, ""edge_count"": 52, ""end_node_index"": 253, ""start_node_index"": 201}, {""anchor_vertex"": 1505, ""edge_count"": 50, ""end_node_index"": 252, ""start_node_index"": 202}, {""anchor_vertex"": 1478, ""edge_count"": 40, ""end_node_index"": 248, ""start_node_index"": 208}, {""anchor_vertex"": 1488, ""edge_count"": 32, ""end_node_index"": 244, ""start_node_index"": 212}, {""anchor_vertex"": 20203, ""edge_count"": 30, ""end_node_index"": 243, ""start_node_index"": 213}, {""anchor_vertex"": 14635, ""edge_count"": 28, ""end_node_index"": 242, ""start_node_index"": 214}, {""anchor_vertex"": 1531, ""edge_count"": 26, ""end_node_index"": 241, ""start_node_index"": 215}]",MULTIPLE_REPEATED_VERTICES
analyzed,paris_bures_02_multi_tight,development,tmp_scalar_via_recovered_non_elementary_walks.json,/candidates[103],"P,S",1892,920092455932ab56470e9f15e3a91aec0f077a35ad2e454324873d2141244d3d,373,372,43407.0,679.3000015541911,9083825.0,634285.0,209.27097012002673,14.612504895523763,129,True,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}","{""directed_edges_ok"": true, ""metric_deltas"": [0.0, 0.0, 0.0, 0.0], ""missing_edges"": 0, ""passed"": true, ""road_changes_delta"": 0}",18,2,18,0,15,"{""842"": 2, ""843"": 2, ""844"": 2, ""849"": 2, ""1478"": 2, ""1488"": 2, ""1505"": 2, ""1506"": 2, ""1531"": 2, ""1532"": 2, ""9953"": 2, ""9959"": 2, ""10022"": 2, ""10023"": 2, ""13694"": 2, ""14635"": 2, ""20203"": 2, ""20338"": 2}",False,842,,,,,,,,False,"[{""anchor_vertex"": 842, ""edge_count"": 66, ""end_node_index"": 263, ""start_node_index"": 197}, {""anchor_vertex"": 849, ""edge_count"": 64, ""end_node_index"": 262, ""start_node_index"": 198}, {""anchor_vertex"": 1506, ""edge_count"": 62, ""end_node_index"": 261, ""start_node_index"": 199}, {""anchor_vertex"": 843, ""edge_count"": 60, ""end_node_index"": 260, ""start_node_index"": 200}, {""anchor_vertex"": 844, ""edge_count"": 58, ""end_node_index"": 259, ""start_node_index"": 201}, {""anchor_vertex"": 1505, ""edge_count"": 56, ""end_node_index"": 258, ""start_node_index"": 202}, {""anchor_vertex"": 1478, ""edge_count"": 46, ""end_node_index"": 254, ""start_node_index"": 208}, {""anchor_vertex"": 1488, ""edge_count"": 38, ""end_node_index"": 250, ""start_node_index"": 212}, {""anchor_vertex"": 20203, ""edge_count"": 36, ""end_node_index"": 249, ""start_node_index"": 213}, {""anchor_vertex"": 14635, ""edge_count"": 34, ""end_node_index"": 248, ""start_node_index"": 214}, {""anchor_vertex"": 1531, ""edge_count"": 32, ""end_node_index"": 247, ""start_node_index"": 215}, {""anchor_vertex"": 20338, ""edge_count"": 30, ""end_node_index"": 246, ""start_node_index"": 216}, {""anchor_vertex"": 13694, ""edge_count"": 28, ""end_node_index"": 245, ""start_node_index"": 217}, {""anchor_vertex"": 1532, ""edge_count"": 26, ""end_node_index"": 244, ""start_node_index"": 218}, {""anchor_vertex"": 10022, ""edge_count"": 24, ""end_node_index"": 243, ""start_node_index"": 219}, {""anchor_vertex"": 10023, ""edge_count"": 22, ""end_node_index"": 242, ""start_node_index"": 220}, {""anchor_vertex"": 9959, ""edge_count"": 20, ""end_node_index"": 241, ""start_node_index"": 221}, {""anchor_vertex"": 9953, ""edge_count"": 18, ""end_node_index"": 240, ""start_node_index"": 222}]",MULTIPLE_REPEATED_VERTICES
analyzed,paris_bures_02_multi_tight,development,tmp_scalar_via_recovered_non_elementary_walks.json,/candidates[104],"P,S",1900,098e075299237cc73e9d62d5957ef6d7cd2c0a2b85651d07bc5be5dbc4b67a13,376,375,43504.0,680.100001566112,9095661.0,634070.0,209.07642975358587,14.574981610886356,131,True,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}","{""directed_edges_ok"": true, ""metric_deltas"": [0.0, 0.0, 0.0, 0.0], ""missing_edges"": 0, ""passed"": true, ""road_changes_delta"": 0}",18,2,18,0,15,"{""842"": 2, ""843"": 2, ""844"": 2, ""849"": 2, ""1478"": 2, ""1488"": 2, ""1505"": 2, ""1506"": 2, ""1531"": 2, ""1532"": 2, ""9953"": 2, ""9959"": 2, ""10022"": 2, ""10023"": 2, ""13694"": 2, ""14635"": 2, ""20203"": 2, ""20338"": 2}",False,842,,,,,,,,False,"[{""anchor_vertex"": 842, ""edge_count"": 69, ""end_node_index"": 266, ""start_node_index"": 197}, {""anchor_vertex"": 849, ""edge_count"": 67, ""end_node_index"": 265, ""start_node_index"": 198}, {""anchor_vertex"": 1506, ""edge_count"": 65, ""end_node_index"": 264, ""start_node_index"": 199}, {""anchor_vertex"": 843, ""edge_count"": 63, ""end_node_index"": 263, ""start_node_index"": 200}, {""anchor_vertex"": 844, ""edge_count"": 61, ""end_node_index"": 262, ""start_node_index"": 201}, {""anchor_vertex"": 1505, ""edge_count"": 59, ""end_node_index"": 261, ""start_node_index"": 202}, {""anchor_vertex"": 1478, ""edge_count"": 49, ""end_node_index"": 257, ""start_node_index"": 208}, {""anchor_vertex"": 1488, ""edge_count"": 41, ""end_node_index"": 253, ""start_node_index"": 212}, {""anchor_vertex"": 20203, ""edge_count"": 39, ""end_node_index"": 252, ""start_node_index"": 213}, {""anchor_vertex"": 14635, ""edge_count"": 37, ""end_node_index"": 251, ""start_node_index"": 214}, {""anchor_vertex"": 1531, ""edge_count"": 35, ""end_node_index"": 250, ""start_node_index"": 215}, {""anchor_vertex"": 20338, ""edge_count"": 33, ""end_node_index"": 249, ""start_node_index"": 216}, {""anchor_vertex"": 13694, ""edge_count"": 31, ""end_node_index"": 248, ""start_node_index"": 217}, {""anchor_vertex"": 1532, ""edge_count"": 29, ""end_node_index"": 247, ""start_node_index"": 218}, {""anchor_vertex"": 10022, ""edge_count"": 27, ""end_node_index"": 246, ""start_node_index"": 219}, {""anchor_vertex"": 10023, ""edge_count"": 25, ""end_node_index"": 245, ""start_node_index"": 220}, {""anchor_vertex"": 9959, ""edge_count"": 23, ""end_node_index"": 244, ""start_node_index"": 221}, {""anchor_vertex"": 9953, ""edge_count"": 21, ""end_node_index"": 243, ""start_node_index"": 222}]",MULTIPLE_REPEATED_VERTICES
analyzed,paris_bures_02_multi_tight,development,tmp_scalar_via_recovered_non_elementary_walks.json,/candidates[105],"P,S",1901,9a0ce57b954f49e566a4411241bbf9cf56f958aa040189eaa3e8b823cee6353d,375,374,43465.0,679.600001566112,9090499.0,633875.0,209.1452663062234,14.583572989761878,131,True,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}","{""directed_edges_ok"": true, ""metric_deltas"": [0.0, 0.0, 0.0, 0.0], ""missing_edges"": 0, ""passed"": true, ""road_changes_delta"": 0}",18,2,18,0,15,"{""842"": 2, ""843"": 2, ""844"": 2, ""849"": 2, ""1478"": 2, ""1488"": 2, ""1505"": 2, ""1506"": 2, ""1531"": 2, ""1532"": 2, ""9953"": 2, ""9959"": 2, ""10022"": 2, ""10023"": 2, ""13694"": 2, ""14635"": 2, ""20203"": 2, ""20338"": 2}",False,842,,,,,,,,False,"[{""anchor_vertex"": 842, ""edge_count"": 68, ""end_node_index"": 265, ""start_node_index"": 197}, {""anchor_vertex"": 849, ""edge_count"": 66, ""end_node_index"": 264, ""start_node_index"": 198}, {""anchor_vertex"": 1506, ""edge_count"": 64, ""end_node_index"": 263, ""start_node_index"": 199}, {""anchor_vertex"": 843, ""edge_count"": 62, ""end_node_index"": 262, ""start_node_index"": 200}, {""anchor_vertex"": 844, ""edge_count"": 60, ""end_node_index"": 261, ""start_node_index"": 201}, {""anchor_vertex"": 1505, ""edge_count"": 58, ""end_node_index"": 260, ""start_node_index"": 202}, {""anchor_vertex"": 1478, ""edge_count"": 48, ""end_node_index"": 256, ""start_node_index"": 208}, {""anchor_vertex"": 1488, ""edge_count"": 40, ""end_node_index"": 252, ""start_node_index"": 212}, {""anchor_vertex"": 20203, ""edge_count"": 38, ""end_node_index"": 251, ""start_node_index"": 213}, {""anchor_vertex"": 14635, ""edge_count"": 36, ""end_node_index"": 250, ""start_node_index"": 214}, {""anchor_vertex"": 1531, ""edge_count"": 34, ""end_node_index"": 249, ""start_node_index"": 215}, {""anchor_vertex"": 20338, ""edge_count"": 32, ""end_node_index"": 248, ""start_node_index"": 216}, {""anchor_vertex"": 13694, ""edge_count"": 30, ""end_node_index"": 247, ""start_node_index"": 217}, {""anchor_vertex"": 1532, ""edge_count"": 28, ""end_node_index"": 246, ""start_node_index"": 218}, {""anchor_vertex"": 10022, ""edge_count"": 26, ""end_node_index"": 245, ""start_node_index"": 219}, {""anchor_vertex"": 10023, ""edge_count"": 24, ""end_node_index"": 244, ""start_node_index"": 220}, {""anchor_vertex"": 9959, ""edge_count"": 22, ""end_node_index"": 243, ""start_node_index"": 221}, {""anchor_vertex"": 9953, ""edge_count"": 20, ""end_node_index"": 242, ""start_node_index"": 222}]",MULTIPLE_REPEATED_VERTICES
analyzed,paris_bures_02_multi_tight,development,tmp_scalar_via_recovered_non_elementary_walks.json,/candidates[106],"P,S",5363,7395372898b22aed4264fbfcfdf3d9f90613efe798ec43f088b78794a0f5540d,366,365,42890.0,675.9000015184283,9091992.0,651640.0,211.98395896479366,15.193285148053159,124,True,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}","{""directed_edges_ok"": true, ""metric_deltas"": [0.0, 0.0, 0.0, 0.0], ""missing_edges"": 0, ""passed"": true, ""road_changes_delta"": 0}",11,2,11,0,8,"{""842"": 2, ""843"": 2, ""844"": 2, ""849"": 2, ""1478"": 2, ""1488"": 2, ""1505"": 2, ""1506"": 2, ""1531"": 2, ""14635"": 2, ""20203"": 2}",False,842,,,,,,,,False,"[{""anchor_vertex"": 842, ""edge_count"": 59, ""end_node_index"": 256, ""start_node_index"": 197}, {""anchor_vertex"": 849, ""edge_count"": 57, ""end_node_index"": 255, ""start_node_index"": 198}, {""anchor_vertex"": 1506, ""edge_count"": 55, ""end_node_index"": 254, ""start_node_index"": 199}, {""anchor_vertex"": 843, ""edge_count"": 53, ""end_node_index"": 253, ""start_node_index"": 200}, {""anchor_vertex"": 844, ""edge_count"": 51, ""end_node_index"": 252, ""start_node_index"": 201}, {""anchor_vertex"": 1505, ""edge_count"": 49, ""end_node_index"": 251, ""start_node_index"": 202}, {""anchor_vertex"": 1478, ""edge_count"": 39, ""end_node_index"": 247, ""start_node_index"": 208}, {""anchor_vertex"": 1488, ""edge_count"": 31, ""end_node_index"": 243, ""start_node_index"": 212}, {""anchor_vertex"": 20203, ""edge_count"": 29, ""end_node_index"": 242, ""start_node_index"": 213}, {""anchor_vertex"": 14635, ""edge_count"": 27, ""end_node_index"": 241, ""start_node_index"": 214}, {""anchor_vertex"": 1531, ""edge_count"": 25, ""end_node_index"": 240, ""start_node_index"": 215}]",MULTIPLE_REPEATED_VERTICES
analyzed,paris_bures_02_multi_tight,development,tmp_scalar_via_recovered_non_elementary_walks.json,/candidates[107],"P,S",6867,907347974d24c50e5dddde397f34e9335b18471fd76396e02cd4996485f88ab3,360,359,42144.0,675.9000016450882,8817257.0,624350.0,209.21737376613515,14.814682991647684,128,True,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}","{""directed_edges_ok"": true, ""metric_deltas"": [0.0, 0.0, 0.0, 0.0], ""missing_edges"": 0, ""passed"": true, ""road_changes_delta"": 0}",18,2,18,0,15,"{""842"": 2, ""843"": 2, ""844"": 2, ""849"": 2, ""1478"": 2, ""1488"": 2, ""1505"": 2, ""1506"": 2, ""1531"": 2, ""1532"": 2, ""9952"": 2, ""9959"": 2, ""10022"": 2, ""10023"": 2, ""13694"": 2, ""14635"": 2, ""20203"": 2, ""20338"": 2}",False,842,,,,,,,,False,"[{""anchor_vertex"": 842, ""edge_count"": 53, ""end_node_index"": 250, ""start_node_index"": 197}, {""anchor_vertex"": 849, ""edge_count"": 51, ""end_node_index"": 249, ""start_node_index"": 198}, {""anchor_vertex"": 1506, ""edge_count"": 49, ""end_node_index"": 248, ""start_node_index"": 199}, {""anchor_vertex"": 843, ""edge_count"": 47, ""end_node_index"": 247, ""start_node_index"": 200}, {""anchor_vertex"": 844, ""edge_count"": 45, ""end_node_index"": 246, ""start_node_index"": 201}, {""anchor_vertex"": 1505, ""edge_count"": 43, ""end_node_index"": 245, ""start_node_index"": 202}, {""anchor_vertex"": 1478, ""edge_count"": 33, ""end_node_index"": 241, ""start_node_index"": 208}, {""anchor_vertex"": 1488, ""edge_count"": 25, ""end_node_index"": 237, ""start_node_index"": 212}, {""anchor_vertex"": 20203, ""edge_count"": 23, ""end_node_index"": 236, ""start_node_index"": 213}, {""anchor_vertex"": 14635, ""edge_count"": 21, ""end_node_index"": 235, ""start_node_index"": 214}, {""anchor_vertex"": 1531, ""edge_count"": 19, ""end_node_index"": 234, ""start_node_index"": 215}, {""anchor_vertex"": 20338, ""edge_count"": 17, ""end_node_index"": 233, ""start_node_index"": 216}, {""anchor_vertex"": 13694, ""edge_count"": 15, ""end_node_index"": 232, ""start_node_index"": 217}, {""anchor_vertex"": 1532, ""edge_count"": 13, ""end_node_index"": 231, ""start_node_index"": 218}, {""anchor_vertex"": 10022, ""edge_count"": 11, ""end_node_index"": 230, ""start_node_index"": 219}, {""anchor_vertex"": 10023, ""edge_count"": 9, ""end_node_index"": 229, ""start_node_index"": 220}, {""anchor_vertex"": 9959, ""edge_count"": 7, ""end_node_index"": 228, ""start_node_index"": 221}, {""anchor_vertex"": 9952, ""edge_count"": 2, ""end_node_index"": 226, ""start_node_index"": 224}]",MULTIPLE_REPEATED_VERTICES
analyzed,paris_bures_02_multi_tight,development,tmp_scalar_via_recovered_non_elementary_walks.json,/candidates[108],"P,S",7743,cdcce8ec7c1e6b11616d9937297f3901f8ae3c7bcadff7a301205790b1ff9a86,366,365,42666.0,678.8000017553568,8870707.0,626960.0,207.91044391318616,14.694604603196925,132,True,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}","{""directed_edges_ok"": true, ""metric_deltas"": [0.0, 0.0, 0.0, 0.0], ""missing_edges"": 0, ""passed"": true, ""road_changes_delta"": 0}",18,2,18,0,14,"{""842"": 2, ""843"": 2, ""844"": 2, ""849"": 2, ""1478"": 2, ""1488"": 2, ""1505"": 2, ""1506"": 2, ""1531"": 2, ""1532"": 2, ""9952"": 2, ""9959"": 2, ""10022"": 2, ""10023"": 2, ""13694"": 2, ""14635"": 2, ""20203"": 2, ""20338"": 2}",False,842,,,,,,,,False,"[{""anchor_vertex"": 842, ""edge_count"": 59, ""end_node_index"": 256, ""start_node_index"": 197}, {""anchor_vertex"": 849, ""edge_count"": 57, ""end_node_index"": 255, ""start_node_index"": 198}, {""anchor_vertex"": 1506, ""edge_count"": 55, ""end_node_index"": 254, ""start_node_index"": 199}, {""anchor_vertex"": 843, ""edge_count"": 53, ""end_node_index"": 253, ""start_node_index"": 200}, {""anchor_vertex"": 844, ""edge_count"": 51, ""end_node_index"": 252, ""start_node_index"": 201}, {""anchor_vertex"": 1505, ""edge_count"": 49, ""end_node_index"": 251, ""start_node_index"": 202}, {""anchor_vertex"": 1478, ""edge_count"": 39, ""end_node_index"": 247, ""start_node_index"": 208}, {""anchor_vertex"": 1488, ""edge_count"": 31, ""end_node_index"": 243, ""start_node_index"": 212}, {""anchor_vertex"": 20203, ""edge_count"": 29, ""end_node_index"": 242, ""start_node_index"": 213}, {""anchor_vertex"": 14635, ""edge_count"": 27, ""end_node_index"": 241, ""start_node_index"": 214}, {""anchor_vertex"": 1531, ""edge_count"": 25, ""end_node_index"": 240, ""start_node_index"": 215}, {""anchor_vertex"": 20338, ""edge_count"": 23, ""end_node_index"": 239, ""start_node_index"": 216}, {""anchor_vertex"": 13694, ""edge_count"": 21, ""end_node_index"": 238, ""start_node_index"": 217}, {""anchor_vertex"": 1532, ""edge_count"": 19, ""end_node_index"": 237, ""start_node_index"": 218}, {""anchor_vertex"": 10022, ""edge_count"": 17, ""end_node_index"": 236, ""start_node_index"": 219}, {""anchor_vertex"": 10023, ""edge_count"": 15, ""end_node_index"": 235, ""start_node_index"": 220}, {""anchor_vertex"": 9959, ""edge_count"": 13, ""end_node_index"": 234, ""start_node_index"": 221}, {""anchor_vertex"": 9952, ""edge_count"": 8, ""end_node_index"": 232, ""start_node_index"": 224}]",MULTIPLE_REPEATED_VERTICES
analyzed,paris_bures_02_multi_tight,development,tmp_scalar_via_recovered_non_elementary_walks.json,/candidates[109],"P,S",7745,0aa137048debb3f03407bcdeb03e00d29254e9edf2feda533080cace4eecd50a,366,365,42976.0,683.0000018253922,8869180.0,628510.0,206.37518615040952,14.62467423678332,131,True,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}","{""directed_edges_ok"": true, ""metric_deltas"": [0.0, 0.0, 0.0, 0.0], ""missing_edges"": 0, ""passed"": true, ""road_changes_delta"": 0}",19,2,19,0,15,"{""842"": 2, ""843"": 2, ""844"": 2, ""849"": 2, ""1478"": 2, ""1488"": 2, ""1505"": 2, ""1506"": 2, ""1531"": 2, ""1532"": 2, ""6867"": 2, ""9952"": 2, ""9959"": 2, ""10022"": 2, ""10023"": 2, ""13694"": 2, ""14635"": 2, ""20203"": 2, ""20338"": 2}",False,842,,,,,,,,False,"[{""anchor_vertex"": 842, ""edge_count"": 59, ""end_node_index"": 256, ""start_node_index"": 197}, {""anchor_vertex"": 849, ""edge_count"": 57, ""end_node_index"": 255, ""start_node_index"": 198}, {""anchor_vertex"": 1506, ""edge_count"": 55, ""end_node_index"": 254, ""start_node_index"": 199}, {""anchor_vertex"": 843, ""edge_count"": 53, ""end_node_index"": 253, ""start_node_index"": 200}, {""anchor_vertex"": 844, ""edge_count"": 51, ""end_node_index"": 252, ""start_node_index"": 201}, {""anchor_vertex"": 1505, ""edge_count"": 49, ""end_node_index"": 251, ""start_node_index"": 202}, {""anchor_vertex"": 1478, ""edge_count"": 39, ""end_node_index"": 247, ""start_node_index"": 208}, {""anchor_vertex"": 1488, ""edge_count"": 31, ""end_node_index"": 243, ""start_node_index"": 212}, {""anchor_vertex"": 20203, ""edge_count"": 29, ""end_node_index"": 242, ""start_node_index"": 213}, {""anchor_vertex"": 14635, ""edge_count"": 27, ""end_node_index"": 241, ""start_node_index"": 214}, {""anchor_vertex"": 1531, ""edge_count"": 25, ""end_node_index"": 240, ""start_node_index"": 215}, {""anchor_vertex"": 20338, ""edge_count"": 23, ""end_node_index"": 239, ""start_node_index"": 216}, {""anchor_vertex"": 13694, ""edge_count"": 21, ""end_node_index"": 238, ""start_node_index"": 217}, {""anchor_vertex"": 1532, ""edge_count"": 19, ""end_node_index"": 237, ""start_node_index"": 218}, {""anchor_vertex"": 10022, ""edge_count"": 17, ""end_node_index"": 236, ""start_node_index"": 219}, {""anchor_vertex"": 10023, ""edge_count"": 15, ""end_node_index"": 235, ""start_node_index"": 220}, {""anchor_vertex"": 9959, ""edge_count"": 13, ""end_node_index"": 234, ""start_node_index"": 221}, {""anchor_vertex"": 9952, ""edge_count"": 8, ""end_node_index"": 232, ""start_node_index"": 224}, {""anchor_vertex"": 6867, ""edge_count"": 6, ""end_node_index"": 231, ""start_node_index"": 225}]",MULTIPLE_REPEATED_VERTICES
analyzed,paris_bures_02_multi_tight,development,tmp_scalar_via_recovered_non_elementary_walks.json,/candidates[110],"P,S",7747,d4edfeac62b89537a543e70a400b33b8f874df6815cc03dddaf9d792c13e20d3,370,369,42986.0,683.600001566112,8878838.0,628560.0,206.55185409202997,14.622435211464198,131,True,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}","{""directed_edges_ok"": true, ""metric_deltas"": [0.0, 0.0, 0.0, 0.0], ""missing_edges"": 0, ""passed"": true, ""road_changes_delta"": 0}",18,2,18,0,14,"{""842"": 2, ""843"": 2, ""844"": 2, ""849"": 2, ""1478"": 2, ""1488"": 2, ""1505"": 2, ""1506"": 2, ""1531"": 2, ""1532"": 2, ""9952"": 2, ""9959"": 2, ""10022"": 2, ""10023"": 2, ""13694"": 2, ""14635"": 2, ""20203"": 2, ""20338"": 2}",False,842,,,,,,,,False,"[{""anchor_vertex"": 842, ""edge_count"": 63, ""end_node_index"": 260, ""start_node_index"": 197}, {""anchor_vertex"": 849, ""edge_count"": 61, ""end_node_index"": 259, ""start_node_index"": 198}, {""anchor_vertex"": 1506, ""edge_count"": 59, ""end_node_index"": 258, ""start_node_index"": 199}, {""anchor_vertex"": 843, ""edge_count"": 57, ""end_node_index"": 257, ""start_node_index"": 200}, {""anchor_vertex"": 844, ""edge_count"": 55, ""end_node_index"": 256, ""start_node_index"": 201}, {""anchor_vertex"": 1505, ""edge_count"": 53, ""end_node_index"": 255, ""start_node_index"": 202}, {""anchor_vertex"": 1478, ""edge_count"": 43, ""end_node_index"": 251, ""start_node_index"": 208}, {""anchor_vertex"": 1488, ""edge_count"": 35, ""end_node_index"": 247, ""start_node_index"": 212}, {""anchor_vertex"": 20203, ""edge_count"": 33, ""end_node_index"": 246, ""start_node_index"": 213}, {""anchor_vertex"": 14635, ""edge_count"": 31, ""end_node_index"": 245, ""start_node_index"": 214}, {""anchor_vertex"": 1531, ""edge_count"": 29, ""end_node_index"": 244, ""start_node_index"": 215}, {""anchor_vertex"": 20338, ""edge_count"": 27, ""end_node_index"": 243, ""start_node_index"": 216}, {""anchor_vertex"": 13694, ""edge_count"": 25, ""end_node_index"": 242, ""start_node_index"": 217}, {""anchor_vertex"": 1532, ""edge_count"": 23, ""end_node_index"": 241, ""start_node_index"": 218}, {""anchor_vertex"": 10022, ""edge_count"": 21, ""end_node_index"": 240, ""start_node_index"": 219}, {""anchor_vertex"": 10023, ""edge_count"": 19, ""end_node_index"": 239, ""start_node_index"": 220}, {""anchor_vertex"": 9959, ""edge_count"": 17, ""end_node_index"": 238, ""start_node_index"": 221}, {""anchor_vertex"": 9952, ""edge_count"": 12, ""end_node_index"": 236, ""start_node_index"": 224}]",MULTIPLE_REPEATED_VERTICES
analyzed,paris_bures_02_multi_tight,development,tmp_scalar_via_recovered_non_elementary_walks.json,/candidates[111],"P,S",7748,9564b01348a9ca79de16270247b75370ac09f97c0de22f99c920959dc7a64e15,362,361,42716.0,681.7000018358231,8853865.0,627210.0,207.27280176046446,14.683256859256485,128,True,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}","{""directed_edges_ok"": true, ""metric_deltas"": [0.0, 0.0, 0.0, 0.0], ""missing_edges"": 0, ""passed"": true, ""road_changes_delta"": 0}",19,2,19,0,16,"{""842"": 2, ""843"": 2, ""844"": 2, ""849"": 2, ""1478"": 2, ""1488"": 2, ""1505"": 2, ""1506"": 2, ""1531"": 2, ""1532"": 2, ""6867"": 2, ""9952"": 2, ""9959"": 2, ""10022"": 2, ""10023"": 2, ""13694"": 2, ""14635"": 2, ""20203"": 2, ""20338"": 2}",False,842,,,,,,,,False,"[{""anchor_vertex"": 842, ""edge_count"": 55, ""end_node_index"": 252, ""start_node_index"": 197}, {""anchor_vertex"": 849, ""edge_count"": 53, ""end_node_index"": 251, ""start_node_index"": 198}, {""anchor_vertex"": 1506, ""edge_count"": 51, ""end_node_index"": 250, ""start_node_index"": 199}, {""anchor_vertex"": 843, ""edge_count"": 49, ""end_node_index"": 249, ""start_node_index"": 200}, {""anchor_vertex"": 844, ""edge_count"": 47, ""end_node_index"": 248, ""start_node_index"": 201}, {""anchor_vertex"": 1505, ""edge_count"": 45, ""end_node_index"": 247, ""start_node_index"": 202}, {""anchor_vertex"": 1478, ""edge_count"": 35, ""end_node_index"": 243, ""start_node_index"": 208}, {""anchor_vertex"": 1488, ""edge_count"": 27, ""end_node_index"": 239, ""start_node_index"": 212}, {""anchor_vertex"": 20203, ""edge_count"": 25, ""end_node_index"": 238, ""start_node_index"": 213}, {""anchor_vertex"": 14635, ""edge_count"": 23, ""end_node_index"": 237, ""start_node_index"": 214}, {""anchor_vertex"": 1531, ""edge_count"": 21, ""end_node_index"": 236, ""start_node_index"": 215}, {""anchor_vertex"": 20338, ""edge_count"": 19, ""end_node_index"": 235, ""start_node_index"": 216}, {""anchor_vertex"": 13694, ""edge_count"": 17, ""end_node_index"": 234, ""start_node_index"": 217}, {""anchor_vertex"": 1532, ""edge_count"": 15, ""end_node_index"": 233, ""start_node_index"": 218}, {""anchor_vertex"": 10022, ""edge_count"": 13, ""end_node_index"": 232, ""start_node_index"": 219}, {""anchor_vertex"": 10023, ""edge_count"": 11, ""end_node_index"": 231, ""start_node_index"": 220}, {""anchor_vertex"": 9959, ""edge_count"": 9, ""end_node_index"": 230, ""start_node_index"": 221}, {""anchor_vertex"": 9952, ""edge_count"": 4, ""end_node_index"": 228, ""start_node_index"": 224}, {""anchor_vertex"": 6867, ""edge_count"": 2, ""end_node_index"": 227, ""start_node_index"": 225}]",MULTIPLE_REPEATED_VERTICES
